Episode,Reward,Episode Steps,Average Rollout Steps,Reward Std,,,Alpha,0.001
563,4.824518896,83,180.46875,2.832123448,,,,
564,4.834968907,90,136.65625,7.498586065,,,,
565,4.79560106,87,138,5.538467222,,,,
566,4.972057143,85,132.53125,4.114902883,,,,
567,4.610476817,103,142.28125,4.544052403,,,,
568,4.645341535,96,131.28125,6.749877453,,,,
569,4.63003644,99,322.25,9.687981586,,,,
570,4.714491791,98,92.21875,2.023317327,,,,
571,4.785911617,97,283.34375,7.216679146,,,,
572,4.914880749,85,141.25,3.620741535,,,,
573,5.03035847,115,92.875,4.125840821,,,,
574,4.971985416,84,187.6875,4.393394244,,,,
575,4.873180267,88,137.1875,4.523872387,,,,
576,4.877429852,99,181.5,4.958848086,,,,
577,4.91434106,96,86.5625,3.463972222,,,,
578,5.094386215,90,189.40625,6.777738727,,,,
579,5.157187685,89,95.84375,5.010844256,,,,
580,5.207688448,91,144.4375,7.807895489,,,,
581,5.24571307,90,185.46875,5.778043229,,,,
582,4.959099053,83,331.15625,7.191708078,,,,
583,4.900542227,84,184.53125,7.384971499,,,,
584,5.139622834,89,136,8.169961937,,,,
585,5.185420838,89,136.15625,3.449393884,,,,
586,5.274060284,88,85.875,1.983589855,,,,
587,5.008253139,84,91.78125,3.855821497,,,,
588,5.044699274,88,277.28125,5.873013688,,,,
589,5.276417735,86,181.78125,6.232126126,,,,
590,5.111803674,89,136.375,4.758263951,,,,
591,5.288514922,96,80.96875,3.189589585,,,,
592,5.231142322,91,229.90625,7.820978055,,,,
593,5.15233488,89,137.71875,4.879665985,,,,
594,5.018994644,96,137.40625,4.444760302,,,,
595,5.162692203,95,138.625,3.208018471,,,,
596,5.128327198,93,138.9375,6.835450712,,,,
597,5.021676812,92,93.40625,4.907417064,,,,
598,5.135451551,91,135.375,3.557252995,,,,
599,5.168817706,99,137,4.739473264,,,,
600,4.903497695,96,181.71875,7.568416322,,,,
601,5.251398856,97,141.84375,4.717344649,,,,
602,5.015684731,94,133.40625,7.559729031,,,,
603,5.137904199,102,89.84375,1.70574619,,,,
604,5.184863517,97,89.78125,3.645714049,,,,
605,5.130626638,92,275.71875,7.312094718,,,,
606,5.169027496,97,83.15625,4.137180766,,,,
607,5.199189447,94,130.09375,2.947675547,,,,
608,5.027645766,87,137.90625,4.125821326,,,,
609,5.214487271,91,136,4.679814044,,,,
610,5.286772339,85,85.34375,3.721219802,,,,
611,4.924144635,87,138.78125,3.923564774,,,,
612,5.122644164,94,180.03125,4.021044938,,,,
613,5.199187675,90,139.53125,6.616348543,,,,
614,5.252748624,94,132.5,6.210505531,,,,
615,5.448127054,100,138.28125,7.755723933,,,,
616,5.053247238,88,192.40625,6.103781811,,,,
617,5.312775821,89,91.96875,5.255778376,,,,
618,5.055509024,81,139.40625,2.864655859,,,,
619,5.047950476,83,131.65625,6.510938178,,,,
620,5.073254759,84,137.8125,2.443060808,,,,
621,5.180105705,98,92.65625,1.958920431,,,,
622,5.010183229,83,138.28125,6.109279966,,,,
623,4.940199443,82,179.375,2.847496872,,,,
624,5.01234491,126,94.5,1.36982822,,,,
625,5.346746396,107,137.625,4.320305478,,,,
626,5.03693593,112,98.90625,3.736713889,,,,
627,5.108400255,103,136.4375,4.900991186,,,,
628,5.150810762,103,146.15625,8.415185909,,,,
629,5.021455749,108,136.21875,5.480742982,,,,
630,5.066238613,115,138.03125,5.005130805,,,,
631,5.055673275,107,139.40625,6.190152379,,,,
632,5.100978803,101,96.21875,5.108607068,,,,
633,5.020507728,84,137,3.841546183,,,,
634,5.325262338,93,184.75,5.329416252,,,,
635,5.206660033,97,141.84375,6.370925663,,,,
636,5.275679544,94,186.6875,5.552685798,,,,
637,5.277537565,88,139.78125,5.373420835,,,,
638,5.266892293,89,140.125,6.032764885,,,,
639,5.197285208,88,133.8125,6.832925287,,,,
640,5.299478372,93,180.34375,5.302982882,,,,
641,5.270537435,90,90.34375,1.853046567,,,,
642,5.455108137,97,140.625,6.484985113,,,,
643,5.234153651,89,227.34375,6.537034167,,,,
644,5.300402354,85,134.09375,6.952126297,,,,
645,5.034947121,81,233.09375,4.488341564,,,,
646,5.2356083,91,227.375,5.025111766,,,,
647,5.159042849,85,89.28125,1.463615123,,,,
648,5.262004295,85,91.15625,3.11905236,,,,
649,5.117138283,103,90.5625,1.541006448,,,,
650,5.307149611,105,89.90625,1.357668614,,,,
651,5.330827175,105,187.15625,2.741519469,,,,
652,4.727236689,104,84.875,2.327811299,,,,
653,5.160974222,113,95.5625,5.845269551,,,,
654,5.312648789,102,91.125,5.76790402,,,,
655,5.48814764,88,89.78125,1.588774986,,,,
656,5.73421357,79,139.71875,4.530932394,,,,
657,4.741968643,110,144.1875,5.458850493,,,,
658,5.704606544,78,95.96875,4.936601121,,,,
659,5.520702204,89,90.375,1.274083862,,,,
660,5.546778524,88,140.34375,4.385894215,,,,
661,5.393579251,113,90.3125,4.395985458,,,,
662,5.518402736,88,90.84375,4.782287433,,,,
663,4.73800159,112,94.78125,4.318060683,,,,
664,5.201314136,109,137.53125,5.319886771,,,,
665,5.444189821,82,138.875,4.809937,,,,
666,5.65078497,80,91.09375,1.876825395,,,,
667,5.632670112,82,91.25,6.876209901,,,,
668,5.513369215,86,142.625,5.975025712,,,,
669,6.056872172,97,186.5625,7.297469173,,,,
670,5.630940013,82,92.53125,3.625087116,,,,
671,5.432505336,105,178.5625,6.838122061,,,,
672,5.54148348,91,230.625,5.95945605,,,,
673,5.373168966,112,96.34375,2.155661063,,,,
674,5.034793863,95,184.78125,8.182853456,,,,
675,5.502140186,83,134.75,4.763154112,,,,
676,5.30006163,114,186.0625,7.376245631,,,,
677,5.664334416,85,187.125,3.809203907,,,,
678,5.03644206,108,97.3125,5.317090597,,,,
679,5.768222446,78,84.125,4.965263862,,,,
680,4.890598884,89,191.90625,8.318045997,,,,
681,6.024364483,97,142.3125,14.05582371,,,,
682,6.051042767,98,239.21875,10.49928935,,,,
683,6.029061728,97,137.75,5.096447614,,,,
684,6.096845926,97,97.75,5.384963283,,,,
685,5.984143033,83,193.9375,6.725413982,,,,
686,6.051556621,96,144.875,6.243821456,,,,
687,6.037206653,96,138.1875,4.056023704,,,,
688,6.015221247,100,142.09375,5.16797594,,,,
689,6.064063904,97,94.40625,5.006618509,,,,
690,5.591259046,80,183.84375,4.092270831,,,,
691,5.833264773,77,140.375,2.605718346,,,,
692,6.041118982,98,139.03125,3.891528997,,,,
693,5.976073466,97,140.03125,6.238241569,,,,
694,5.539645523,81,142.1875,6.346010984,,,,
695,5.599620161,80,186.3125,4.459244555,,,,
696,5.48378702,89,143.84375,6.976086989,,,,
697,5.985598327,96,184.0625,3.804199931,,,,
698,5.63686243,80,90.03125,4.377776123,,,,
699,5.998054045,96,137.4375,3.164569121,,,,
700,5.622361297,79,137.40625,5.526802954,,,,
701,5.783656487,78,83.125,1.762323644,,,,
702,5.518054297,84,139.75,7.326219699,,,,
703,5.678372796,90,189.5625,5.959902782,,,,
704,5.672129556,87,138.96875,4.057689997,,,,
705,5.599867312,77,89.53125,4.929537924,,,,
706,5.586337667,79,91.5,4.181425647,,,,
707,5.486191013,89,100.09375,6.035756431,,,,
708,5.680617333,76,92.40625,2.518444272,,,,
709,5.15212631,97,182.71875,7.007646725,,,,
710,5.023483373,101,91.15625,3.88061156,,,,
711,5.639314615,80,89.125,3.274315499,,,,
712,5.497379678,79,90.9375,3.634436058,,,,
713,5.625621796,80,135.625,5.34902832,,,,
714,5.541197166,80,145.25,7.882496115,,,,
715,5.651540242,79,96.03125,6.147109925,,,,
716,5.768733936,80,137.21875,7.938646462,,,,
717,5.717233868,80,85.46875,3.476930034,,,,
718,5.483848167,89,140.625,4.52397745,,,,
719,5.656398184,81,140.1875,2.37900088,,,,
720,5.034448813,94,100.28125,4.093354625,,,,
721,5.438729282,113,232.875,5.50678179,,,,
722,5.389124174,113,140.25,5.399146155,,,,
723,5.541518068,85,132.125,3.847979053,,,,
724,5.301306074,122,88.15625,4.933788274,,,,
725,5.185716093,117,178.78125,3.269568416,,,,
726,5.218780153,110,92.0625,4.521557755,,,,
727,5.424059452,113,141.65625,6.069058507,,,,
728,5.80212133,97,93.5625,4.961467393,,,,
729,5.726695258,95,187.40625,5.130665357,,,,
730,5.602026328,93,140,6.842855137,,,,
731,5.201117855,115,87.25,3.410717746,,,,
732,5.190260525,130,95.3125,1.122502284,,,,
733,5.609612427,90,143.6875,2.547287402,,,,
734,5.589894478,93,97.9375,2.687197187,,,,
735,5.737443621,78,88.875,2.213430458,,,,
736,5.765084471,78,138.65625,5.162228445,,,,
737,5.728726857,78,133.84375,3.238182739,,,,
738,5.002855929,92,86.6875,3.328324181,,,,
739,5.036137185,90,135.78125,7.550432038,,,,
740,5.494294414,88,134.75,4.460893389,,,,
741,5.331600478,121,136.40625,4.708838381,,,,
742,5.351368749,114,98.15625,2.036843874,,,,
743,4.896749491,89,137.65625,6.813082381,,,,
744,4.979662719,95,87.875,3.370216988,,,,
745,5.697524466,90,186.4375,5.595585161,,,,
746,5.298086274,113,184.375,5.638935566,,,,
747,5.377156432,108,233.5,9.20476924,,,,
748,5.212185043,107,136.21875,3.741273754,,,,
749,5.452651849,114,192.9375,9.137227176,,,,
750,5.090923891,95,94.5625,1.494294583,,,,
751,5.60307111,94,95.40625,5.284451845,,,,
752,5.617766367,80,143.03125,4.278790681,,,,
753,5.744000469,77,135.53125,5.50789791,,,,
754,4.999448838,101,141.65625,6.582592626,,,,
755,5.623367198,90,92.4375,6.865775738,,,,
756,5.566836317,91,90.375,3.847350648,,,,
757,5.611013579,79,183.75,7.296967501,,,,
758,5.184008792,123,181.125,3.510418352,,,,
759,5.590492559,80,94.875,1.478211137,,,,
760,5.043563085,99,137.90625,5.73028745,,,,
761,5.668224539,78,138.0625,3.994136954,,,,
762,5.589437667,80,85.40625,5.964132271,,,,
763,5.5797339,88,94.1875,2.116324005,,,,
764,5.29473769,136,92.84375,1.44538965,,,,
765,5.375743081,107,184.625,4.497838496,,,,
766,5.725280263,90,134.09375,3.021533501,,,,
767,5.537292038,88,142.53125,3.818276826,,,,
768,5.612777053,87,98.90625,1.841478614,,,,
769,6.17823141,84,141.3125,4.647847383,,,,
770,6.196699874,87,141.15625,5.438398121,,,,
771,6.099566733,83,86.875,1.383002447,,,,
772,6.24905116,86,97.75,3.143412478,,,,
773,6.145809954,86,89.46875,3.423169348,,,,
774,6.225164578,88,89.875,1.376540178,,,,
775,6.100394291,84,135.59375,5.410933402,,,,
776,5.942089734,82,91.6875,3.414842963,,,,
777,5.749924156,106,190.71875,8.735629674,,,,
778,5.036554228,225,96.21875,5.720900163,,,,
779,5.994353092,83,91.125,1.321391483,,,,
780,5.956205642,83,230.84375,9.923820905,,,,
781,5.651669861,87,138.375,6.965869282,,,,
782,6.04694449,83,94.5625,3.32208579,,,,
783,6.078494664,83,90.625,2.259186691,,,,
784,6.108434664,87,232.5625,4.934174118,,,,
785,5.997832241,84,93.34375,1.229067995,,,,
786,5.937647274,82,147.625,6.416399831,,,,
787,6.467425279,90,143.9375,5.242770118,,,,
788,6.514226273,89,139.71875,6.469402286,,,,
789,6.324215264,89,184.34375,5.313904142,,,,
790,6.413921971,90,93.34375,1.314401868,,,,
791,6.468138485,91,185.96875,5.903908538,,,,
792,6.465396911,90,238.09375,6.241026976,,,,
793,6.560346888,90,98.125,1.314310966,,,,
794,6.357490169,89,138.71875,4.773313711,,,,
795,6.37155965,90,192.875,7.422508639,,,,
796,6.390056078,91,186.375,7.561003399,,,,
797,6.0403768,85,140.6875,7.43936256,,,,
798,6.394670484,90,186.65625,4.723446826,,,,
799,6.491615364,86,133.3125,5.766578744,,,,
800,6.454423977,90,91.25,1.7553406,,,,
801,5.973622483,82,95.90625,1.067271695,,,,
802,5.949869525,84,139.15625,6.530500845,,,,
803,6.272484053,88,184.78125,4.893791757,,,,
804,6.142999123,88,96.125,3.753417038,,,,
805,6.31925504,88,147.5,5.713798896,,,,
806,6.352314373,91,183.75,3.51723093,,,,
807,6.25695589,90,146.75,4.632898782,,,,
808,6.230594838,89,279.71875,8.204836916,,,,
809,6.175860337,86,96.09375,4.05161775,,,,
810,6.280182514,86,97.78125,6.419266195,,,,
811,6.229359034,88,135.65625,5.68377958,,,,
812,5.911791891,104,230.875,6.096163041,,,,
813,6.007349425,84,104.6875,7.194137002,,,,
814,6.019983189,82,190.53125,7.043579896,,,,
815,6.009796722,82,143.09375,5.422095104,,,,
816,6.051072762,82,137.6875,4.021577884,,,,
817,7.107426777,109,95.375,1.346493819,,,,
818,6.139873373,85,143.0625,4.30494181,,,,
819,6.122357536,87,140.6875,3.665099113,,,,
820,6.141305345,86,189.71875,6.401584566,,,,
821,6.238275796,87,143.46875,2.556274519,,,,
822,6.042087456,84,143.8125,5.817512591,,,,
823,6.080890056,84,239.34375,8.044240353,,,,
824,5.949675129,89,143.1875,5.395887786,,,,
825,5.963997138,86,139.125,4.425518825,,,,
826,6.121967575,85,183.5625,5.725583918,,,,
827,6.148670768,85,91.09375,5.135556939,,,,
828,5.912503513,81,146.375,7.621193878,,,,
829,6.023038645,86,191.125,5.346301859,,,,
830,6.350931661,89,90.46875,1.286404719,,,,
831,6.334077104,91,92.90625,4.909164094,,,,
832,7.214359357,116,141.84375,4.635240924,,,,
833,6.904491532,100,189.09375,8.198765702,,,,
834,6.892120732,107,89.4375,1.336828079,,,,
835,7.084471828,111,97.0625,7.143336446,,,,
836,7.085122889,111,138.71875,2.709881897,,,,
837,7.112709915,111,191.21875,5.673780378,,,,
838,7.067440837,109,95,4.535002204,,,,
839,6.175500628,87,96.875,1.451735405,,,,
840,6.938214114,112,97.4375,1.21693325,,,,
841,6.683479901,100,94.96875,3.265675297,,,,
842,6.653198425,101,184.0625,5.169096059,,,,
843,7.077392023,113,142.84375,4.330316801,,,,
844,6.088632511,85,96.28125,7.685150826,,,,
845,6.096015502,84,325.09375,9.055492798,,,,
846,7.125795437,111,100.4375,5.867577924,,,,
847,7.204489768,109,146.5,6.289123978,,,,
848,6.905438817,108,95.59375,1.654379816,,,,
849,5.962881359,89,146.0625,5.256680388,,,,
850,6.049989007,87,96.375,6.56893235,,,,
851,6.066111163,84,235.40625,10.11530839,,,,
852,7.122002267,110,98.09375,1.647083799,,,,
853,7.016445549,104,96.40625,4.1440766,,,,
854,6.14767093,87,144.3125,5.238354745,,,,
855,6.179771036,87,107.5,6.283204381,,,,
856,6.555506021,102,100.03125,2.3365625,,,,
857,6.778555852,98,92.96875,4.769543826,,,,
858,6.958767493,110,186.875,7.126669777,,,,
859,7.14113825,106,185.40625,3.150956266,,,,
860,7.09131084,106,236.1875,6.415069954,,,,
861,7.147038044,110,103.90625,5.485803694,,,,
862,7.182840961,108,92.875,3.693300145,,,,
863,7.222529101,110,181.40625,5.549280558,,,,
864,7.13324959,108,95.75,4.414563962,,,,
865,7.297229825,119,135.28125,5.760648925,,,,
866,7.201467538,123,231.8125,8.651617161,,,,
867,6.902526674,110,144.3125,4.566160802,,,,
868,7.270134343,108,184.1875,4.517408528,,,,
869,7.177559817,118,93,4.810978619,,,,
870,-13.66174599,267,94.46875,6.696848087,,,,
871,7.013323616,121,236.15625,8.586787805,,,,
872,7.171346042,107,94.4375,1.176183359,,,,
873,7.297846121,120,143.625,6.056824968,,,,
874,6.93976657,102,233.8125,6.3320441,,,,
875,7.041830405,144,138.4375,3.652568557,,,,
876,7.147238802,108,92.15625,1.229902369,,,,
877,7.127425203,110,153.03125,6.551808307,,,,
878,6.724704553,99,138.28125,6.039069461,,,,
879,6.572304693,98,95.65625,3.393599982,,,,
880,6.643562964,95,146.78125,6.340438834,,,,
881,6.743418372,100,95.15625,3.451235024,,,,
882,6.759602461,98,92.6875,1.44704584,,,,
883,6.615057437,96,98.46875,6.478592683,,,,
884,6.616674163,96,145.59375,5.794095155,,,,
885,7.179050703,112,142.5625,6.553822094,,,,
886,6.595007508,97,94.125,1.154346162,,,,
887,6.563947699,96,97.46875,4.538116405,,,,
888,6.544404385,98,188.0625,4.785457612,,,,
889,6.528748588,93,144,5.475736124,,,,
890,7.012796164,98,85.125,1.173120505,,,,
891,6.60779757,98,96.125,4.440493302,,,,
892,6.75932651,93,142.625,6.381614575,,,,
893,6.50761484,97,90.03125,1.163017784,,,,
894,6.72231941,95,143.125,4.819172556,,,,
895,7.198071449,113,189.15625,5.575548528,,,,
896,6.613736834,99,93.28125,1.175496024,,,,
897,6.431073203,92,94.71875,5.160251614,,,,
898,6.45636371,93,241.125,5.793829376,,,,
899,6.377013764,93,91.28125,4.110936375,,,,
900,7.017724947,111,98.71875,3.82867141,,,,
901,7.065962903,109,145.0625,4.651408444,,,,
902,7.186269693,112,144.40625,1.64066279,,,,
903,6.589689064,96,100.21875,7.986942038,,,,
904,6.685915084,96,97.90625,4.783383785,,,,
905,7.062970789,111,142.40625,5.730707252,,,,
906,7.202931192,114,96.53125,1.475733233,,,,
907,7.230233615,111,100.84375,5.668066574,,,,
908,7.026031039,111,190.75,4.338409776,,,,
909,6.866923606,103,141,6.256407881,,,,
910,7.151669048,110,94.0625,4.768545899,,,,
911,7.027819379,111,142,5.987940794,,,,
912,7.073012228,111,94.65625,5.804492294,,,,
913,6.996018131,105,146.21875,5.127756342,,,,
914,6.765092771,98,143.125,5.015549604,,,,
915,6.764601918,98,153.75,3.431411753,,,,
916,6.959031174,107,231.875,6.810569015,,,,
917,6.973880961,105,90.03125,4.97123928,,,,
918,6.804926885,106,91.5,3.516354179,,,,
919,6.94316942,108,92.78125,4.922203134,,,,
920,6.542800186,98,143.78125,4.179222351,,,,
921,6.615747792,101,137.4375,7.146474119,,,,
922,6.819009358,102,281.59375,8.782737148,,,,
923,6.890614418,106,95.1875,1.320242369,,,,
924,6.909607638,102,191.75,3.799807077,,,,
925,6.716815875,98,92.34375,7.472058048,,,,
926,6.605159219,95,101.5,1.491813668,,,,
927,6.711066824,97,144.3125,4.348817102,,,,
928,6.594456995,99,100.3125,1.253031474,,,,
929,6.603101523,98,141.1875,3.350524095,,,,
930,6.669697795,101,235.5625,8.118775998,,,,
931,6.822220762,108,188.1875,6.658527626,,,,
932,6.813097925,102,141.75,2.534023066,,,,
933,6.610930192,101,91.5625,4.243850185,,,,
934,6.785965611,101,192.4375,8.5495718,,,,
935,6.721753107,98,142.34375,2.510203876,,,,
936,7.007745093,110,141.96875,6.673893223,,,,
937,6.732759146,101,191.375,7.961629673,,,,
938,6.601777546,103,91.15625,3.509056409,,,,
939,6.719458609,101,145,6.90162137,,,,
940,6.68388277,101,146.4375,2.972286789,,,,
941,6.891322296,103,94.34375,1.044985858,,,,
942,6.964238524,105,193.3125,9.211179724,,,,
943,6.689402397,98,91.4375,2.248793844,,,,
944,6.466230736,92,97.3125,1.351845414,,,,
945,6.114282354,89,192.84375,6.329487732,,,,
946,6.932580137,105,141.71875,5.926833708,,,,
947,6.973166985,107,89.1875,4.997708547,,,,
948,7.05863189,110,99.5625,3.335096237,,,,
949,6.107793155,87,94.78125,3.168307123,,,,
950,6.10677161,89,92.5625,3.799932086,,,,
951,6.888209915,107,283.375,7.150264633,,,,
952,6.748210209,98,140,2.414116556,,,,
953,6.869144128,103,138,3.660755548,,,,
954,6.101342114,88,96.9375,1.551367868,,,,
955,6.019634157,89,236,9.543621953,,,,
956,6.136588844,87,197.46875,7.697449151,,,,
957,6.930167127,108,96.84375,3.554273605,,,,
958,7.007453203,107,186.5,4.306957501,,,,
959,7.031035617,109,101.9375,6.538113175,,,,
960,6.147782481,87,97.75,1.895718668,,,,
961,6.068704231,88,138.9375,5.205425873,,,,
962,6.755234752,104,190.71875,3.18763293,,,,
963,6.589334489,98,186.90625,6.292436381,,,,
964,6.74061111,105,140.15625,4.051116867,,,,
965,6.947822155,107,95.5625,1.034851847,,,,
966,6.029928237,87,143.71875,6.967392779,,,,
967,6.588586444,97,100.59375,0.970000686,,,,
968,6.699806072,105,138.21875,3.983579332,,,,
969,6.680982058,102,144.28125,5.563496801,,,,
970,6.780080961,95,143.53125,3.83241128,,,,
971,6.732472822,104,143.21875,4.127714107,,,,
972,6.710747962,104,237.65625,9.779446279,,,,
973,6.687962697,101,94.875,0.898328551,,,,
974,6.500897966,98,95.71875,1.011934476,,,,
975,6.264823261,91,238.6875,6.094146643,,,,
976,6.306385121,95,241.5625,5.113487187,,,,
977,6.375321807,95,189.78125,4.200726562,,,,
978,6.318783007,95,98.6875,5.236514998,,,,
979,6.461407395,92,188.9375,4.803048422,,,,
980,6.421330812,96,142.9375,5.136894806,,,,
981,6.038430923,85,147.6875,6.860057541,,,,
982,6.486920306,97,140.75,3.751765778,,,,
983,5.780653015,90,149.09375,3.681895521,,,,
984,5.801846612,84,101.59375,6.147535091,,,,
985,5.806034959,85,90.84375,1.348480534,,,,
986,6.033465831,84,187.71875,5.263583677,,,,
987,6.633438254,99,136.875,4.243587493,,,,
988,6.658943006,106,234.1875,6.808356036,,,,
989,6.1034662,84,192.5625,5.904477685,,,,
990,5.946372151,84,141.75,4.051887705,,,,
991,6.049349922,86,95.90625,1.160698232,,,,
992,6.681723852,98,240.78125,7.931364088,,,,
993,6.671317009,101,189.75,7.435631631,,,,
994,6.145988316,87,286.78125,8.399873072,,,,
995,5.943788611,85,96.25,1.533034726,,,,
996,5.987709451,87,145.875,4.701306047,,,,
997,5.874871146,85,140.40625,4.73170697,,,,
998,6.661136537,101,150.0625,7.046259367,,,,
999,6.59170709,100,147.15625,6.962709995,,,,
1000,5.981537549,89,193.125,6.14848724,,,,
1001,5.750128437,90,99.75,5.402609742,,,,
1002,5.936704313,87,149.34375,2.426935734,,,,
1003,6.583362655,97,103.6875,1.184314931,,,,
1004,6.415991522,97,240.96875,9.804609807,,,,
1005,6.442416174,98,236.15625,8.479925887,,,,
1006,6.400173854,93,189.8125,6.121705071,,,,
1007,6.540500218,97,232.4375,7.236943043,,,,
1008,6.681280654,98,250.3125,10.60541017,,,,
1009,6.583763437,96,98.21875,3.917409154,,,,
1010,6.549412668,97,143.34375,3.741447068,,,,
1011,6.586718002,99,142.78125,7.544023987,,,,
1012,6.385603034,94,146.03125,1.874258446,,,,
1013,6.59397161,99,91.90625,0.905409606,,,,
1014,6.665693202,99,282.03125,5.605362891,,,,
1015,6.67602741,98,195.65625,7.439454735,,,,
1016,6.660602137,100,92.40625,1.336318319,,,,
1017,6.375907018,94,99.75,5.403580409,,,,
1018,6.658650681,98,141.53125,6.285917806,,,,
1019,6.5693696,99,102.4375,4.085458839,,,,
1020,6.571463531,100,188.625,5.567431618,,,,
1021,6.600284602,100,238.40625,6.781321249,,,,
1022,6.609966631,101,144.875,4.669064244,,,,
1023,6.597015382,100,97.375,3.477792236,,,,
1024,6.661801507,103,142.125,5.72079708,,,,
1025,6.460381966,96,142.71875,2.764228196,,,,
1026,6.489322036,96,191.3125,6.224358667,,,,
1027,6.540326599,96,239.875,5.605206953,,,,
1028,6.567300315,100,239.65625,6.299922161,,,,
1029,6.58926588,96,144.65625,7.499131822,,,,
1030,6.537591548,97,198.0625,7.805195413,,,,
1031,6.659983674,95,190.59375,4.734837282,,,,
1032,6.577864356,95,195.5,6.594965281,,,,
1033,6.497123434,96,144.3125,1.910783197,,,,
1034,6.375248639,93,192.875,7.35391503,,,,
1035,6.352768788,89,101.96875,3.21487183,,,,
1036,6.269687784,94,145.28125,11.84065734,,,,
1037,6.332233161,94,190.59375,6.987854205,,,,
1038,6.323251984,93,93.0625,1.177630088,,,,
1039,6.664478234,97,148.78125,6.311053928,,,,
1040,6.364130301,95,92.65625,4.853076459,,,,
1041,6.5227759,96,102.28125,6.103828562,,,,
1042,6.564629997,94,147,6.000988855,,,,
1043,6.468803061,96,97.21875,3.630608482,,,,
1044,6.706591301,97,150.625,1.575056596,,,,
1045,6.644839167,97,236.15625,10.18326147,,,,
1046,6.438137979,96,102.03125,1.150556015,,,,
1047,6.470692295,96,140.34375,5.387658729,,,,
1048,6.486741118,95,140.0625,4.859034025,,,,
1049,5.867439266,87,93.21875,5.826861057,,,,
1050,6.649579846,98,144.03125,2.824607663,,,,
1051,6.230013647,93,143.96875,6.240511892,,,,
1052,6.443867377,94,95.8125,4.130311073,,,,
1053,6.517104087,95,187.375,6.635737959,,,,
1054,6.61273326,103,99.8125,0.896324965,,,,
1055,6.62689343,103,241.15625,8.254665005,,,,
1056,6.688641326,101,96.90625,3.84732569,,,,
1057,6.417683781,94,148.90625,6.228175552,,,,
1058,6.432565765,95,282.4375,8.005598837,,,,
1059,6.765157999,100,196.5,8.204482786,,,,
1060,6.69520239,104,244.84375,8.169630424,,,,
1061,6.751129727,103,144.40625,10.31850823,,,,
1062,6.611143304,102,146.84375,10.33395261,,,,
1063,6.441758445,92,102.5,3.527408334,,,,
1064,6.624146722,103,236.34375,5.080728513,,,,
1065,6.775902134,103,188.96875,5.780183956,,,,
1066,6.651675686,100,95.25,1.10139272,,,,
1067,6.6689371,107,195,7.704406332,,,,
1068,6.60135534,104,191.59375,5.903093424,,,,
1069,6.73545485,104,147.5625,4.770993634,,,,
1070,6.648930095,106,187.71875,4.7859634,,,,
1071,6.644026242,103,187.53125,6.184462262,,,,
1072,6.695388692,104,92.375,1.320228808,,,,
1073,6.667247711,103,186.375,5.947572551,,,,
1074,6.829335841,102,96.4375,5.407087048,,,,
1075,6.41355371,94,142.96875,4.32326135,,,,
1076,6.70849936,96,195.59375,7.405597533,,,,
1077,6.468645986,95,189.09375,7.760083347,,,,
1078,6.601591241,97,102.21875,1.472653141,,,,
1079,6.565289997,98,197.875,7.974283085,,,,
1080,6.635611711,96,143.25,6.995878968,,,,
1081,6.550117193,96,100.875,5.057911077,,,,
1082,6.409972066,95,93.25,0.730205866,,,,
1083,6.56195761,96,104.71875,4.854644435,,,,
1084,6.741341402,99,96.84375,1.441328984,,,,
1085,6.619660767,103,193.3125,4.452375505,,,,
1086,6.477933465,95,95.96875,4.923193978,,,,
1087,6.437691593,90,100.40625,1.302594944,,,,
1088,6.468178648,94,146.34375,6.568707131,,,,
1089,6.421220727,96,143.0625,3.604617725,,,,
1090,6.682963248,106,96.75,5.684230966,,,,
1091,6.759673644,102,141.8125,4.247226134,,,,
1092,6.350378125,94,149.125,1.647893962,,,,
1093,6.351523432,93,104.8125,5.222300314,,,,
1094,6.399669687,95,236.84375,7.646746878,,,,
1095,6.68327772,105,104.46875,4.09281507,,,,
1096,6.835074548,103,147.84375,6.59507114,,,,
1097,6.405257546,94,143.03125,4.547004127,,,,
1098,6.38413332,93,146.84375,6.847796956,,,,
1099,6.437916046,91,190.75,6.234465525,,,,
1100,6.643414094,102,193.40625,5.742087733,,,,
1101,6.699200143,102,142.25,2.35693644,,,,
1102,6.524677984,105,188.78125,2.998412164,,,,
1103,6.391773286,95,139.40625,3.20404252,,,,
1104,6.574416599,97,97.65625,3.573820433,,,,
1105,6.596702746,104,143.375,5.118656596,,,,
1106,6.736105175,101,189.125,7.540580165,,,,
1107,6.650337215,102,151.0625,4.792880075,,,,
1108,6.695769874,101,191.84375,6.142758427,,,,
1109,6.535382172,95,95.78125,3.423368203,,,,
1110,6.555835213,102,98.9375,1.043882817,,,,
1111,6.584328153,101,189.40625,11.45520635,,,,
1112,6.551050685,100,192.46875,6.256337464,,,,
1113,6.686217402,102,90.34375,5.585315899,,,,
1114,6.421275471,91,104.40625,1.204319881,,,,
1115,6.585197977,104,99.5,0.838063938,,,,
1116,6.592299816,105,101.59375,3.746198051,,,,
1117,6.584512531,104,93.6875,1.441565374,,,,
1118,6.514053798,101,142.03125,5.210854433,,,,
1119,6.607312154,107,103.21875,0.934580063,,,,
1120,6.486634816,96,190.65625,5.75009938,,,,
1121,6.530686589,102,143.46875,5.584192329,,,,
1122,6.494764775,104,188.09375,6.227525006,,,,
