Episode,Reward,Episode Steps,Average Rollout Steps,Reward Std,,,Alpha,0.02
563,6.267231012,99,203.84375,11.97498785,,,,
564,6.013834246,100,101.96875,0.84802942,,,,
565,6.022926405,98,154,10.86844819,,,,
566,6.132474099,101,102.46875,6.062386206,,,,
567,6.29913617,102,102.125,4.514373443,,,,
568,6.126393607,97,101.65625,0.965095742,,,,
569,6.075252077,99,104.0625,3.863786524,,,,
570,6.127108702,103,119.71875,1.26775196,,,,
571,5.817382901,100,148.71875,9.442936273,,,,
572,5.87953874,103,110.34375,1.167161799,,,,
573,5.962944833,102,200.5625,16.38738327,,,,
574,5.698902146,103,106.4375,3.84336613,,,,
575,5.817071261,96,104.8125,4.476412475,,,,
576,5.759498516,94,146.375,11.37152484,,,,
577,5.688511967,93,99.25,0.778699214,,,,
578,5.596598611,96,97.78125,0.860501311,,,,
579,5.508149738,105,99.5625,1.009945063,,,,
580,5.430865598,104,110.875,1.671273102,,,,
581,5.011723615,95,300.46875,19.98553665,,,,
582,5.282224101,87,201.53125,15.52822885,,,,
583,5.408692275,88,143.4375,14.6975582,,,,
584,5.364948765,92,94.0625,3.421254342,,,,
585,5.467264631,88,96.09375,0.656183294,,,,
586,5.203775157,82,140.9375,8.534534526,,,,
587,5.374058174,88,87.4375,0.647089127,,,,
588,5.703247514,89,92.625,0.568470928,,,,
589,5.888366663,97,101.40625,0.827870813,,,,
590,5.80241677,97,100.46875,0.880544744,,,,
591,5.893358943,95,100.125,0.674879013,,,,
592,5.595708105,93,106.46875,3.370269558,,,,
593,5.621177562,98,155.5625,11.96854206,,,,
594,5.508879684,102,107.59375,1.453921386,,,,
595,5.722101283,99,164.875,10.54466128,,,,
596,5.311278169,90,153.46875,9.913406716,,,,
597,5.611459587,105,103.21875,1.408653086,,,,
598,5.538445999,96,109.9375,6.421758008,,,,
599,5.566382189,104,108.1875,4.259286121,,,,
600,5.574213861,103,102.65625,0.912237686,,,,
601,5.734685484,103,105.53125,1.152035172,,,,
602,5.747519442,100,103.125,0.840282477,,,,
603,5.664621879,115,107.09375,5.507024361,,,,
604,5.492208038,98,203.03125,12.28446281,,,,
605,5.729055865,90,101.15625,1.015821416,,,,
606,5.523394798,84,105.28125,1.671019702,,,,
607,8.717463849,115,104.03125,1.204891831,,,,
608,8.933892503,108,306.75,23.11670237,,,,
609,11.97222592,139,112.09375,2.020797901,,,,
610,9.417797149,112,124.125,5.819708982,,,,
611,7.456435509,101,209,16.37564284,,,,
612,8.011860369,112,159.25,13.80860068,,,,
613,9.659851006,128,111.96875,5.486034612,,,,
614,8.344259851,104,117.65625,4.686776827,,,,
615,8.071893718,104,204.46875,11.90385215,,,,
616,4.456811488,87,104.75,4.647616494,,,,
617,6.923281404,96,114.3125,6.581211725,,,,
618,6.389030838,98,114.125,3.775526376,,,,
619,9.571293477,119,202.65625,15.92696178,,,,
620,9.050262283,118,104.875,3.854880615,,,,
621,6.894658954,94,159.4375,9.436835561,,,,
622,8.941578719,122,107.78125,2.42140627,,,,
623,-6.162253163,111,135.875,2.546201802,,,,
624,8.737926263,116,228.4375,15.28624474,,,,
625,8.051230552,101,207.6875,18.09435597,,,,
626,9.021645845,119,99.5,2.884014619,,,,
627,9.424695426,116,173.9375,14.33761308,,,,
628,9.676831811,110,214.71875,15.96821931,,,,
629,14.56111837,217,162.28125,7.572047021,,,,
630,11.58882232,133,111.09375,5.419127215,,,,
631,7.430892968,98,115.90625,4.571073652,,,,
632,11.59451625,134,111,5.300225014,,,,
633,11.25836798,134,216.625,14.68347719,,,,
634,10.77241952,130,120.375,7.104703656,,,,
635,10.97834596,131,117.59375,5.903055146,,,,
636,11.51617739,124,117.375,7.741875448,,,,
637,10.68761453,119,120.96875,3.567041488,,,,
638,9.051122528,120,166.15625,11.27545504,,,,
639,8.932132081,107,171.59375,8.2263393,,,,
640,10.3661626,144,117.8125,2.639453008,,,,
641,11.33879472,124,268.8125,20.15685328,,,,
642,11.19303065,124,120.53125,3.003276155,,,,
643,11.51251208,128,120.71875,4.669486944,,,,
644,10.20825559,142,126.34375,4.729900449,,,,
645,12.01064437,124,231.84375,13.08397599,,,,
646,12.27955609,144,125.28125,2.412785294,,,,
647,13.59480378,168,189.46875,9.927596032,,,,
648,12.65591059,151,237.09375,14.5710102,,,,
649,14.39198,155,142.625,5.327435846,,,,
650,12.01892017,145,233.65625,17.19520506,,,,
651,13.33526361,137,135.78125,4.01646845,,,,
652,13.96834632,133,182.0625,11.11962313,,,,
653,10.48241579,132,136.46875,5.652217106,,,,
654,13.71403689,142,143.4375,1.612739642,,,,
655,11.50747897,128,231.5625,14.90486495,,,,
656,12.20112656,186,138.03125,2.347122524,,,,
657,12.61280734,145,339.53125,22.38509721,,,,
658,13.83498843,159,148.9375,2.10596732,,,,
659,13.07577015,147,200.375,9.576809232,,,,
660,11.65085708,147,189.96875,13.08224018,,,,
661,14.30127354,162,133.15625,2.935248276,,,,
662,12.34370509,152,340.96875,20.55571693,,,,
663,12.48370538,155,154,5.883426356,,,,
664,12.78881767,154,203.09375,8.061185666,,,,
665,12.93129646,151,154,1.882359359,,,,
666,13.71610004,143,336.65625,20.73906997,,,,
667,13.94228903,143,205.09375,12.14233213,,,,
668,14.26512701,132,323.71875,23.15420598,,,,
669,12.02205409,134,130.875,2.018410948,,,,
670,-47.94871112,1600,146.96875,3.124359561,,,,
671,14.64392068,163,155.21875,2.652695711,,,,
672,12.93690393,140,169.59375,6.309554843,,,,
673,14.34736323,142,202.53125,8.650382912,,,,
674,14.39510218,136,133.90625,4.725903349,,,,
675,12.00852395,142,134.9375,5.82679402,,,,
676,14.36050273,173,147.375,2.182844964,,,,
677,11.78543679,228,198.03125,14.86980869,,,,
678,12.56920195,134,236.3125,16.1234568,,,,
679,12.59827182,134,192.90625,12.8964916,,,,
680,14.56535644,142,187.8125,12.17766989,,,,
681,11.82383156,171,144.25,1.871623016,,,,
682,15.253425,168,156.28125,2.360364843,,,,
683,14.98911612,161,160.53125,1.446401272,,,,
684,16.9515297,177,215.6875,13.68713925,,,,
685,18.10799468,162,216.1875,13.83964457,,,,
686,14.37469831,141,161.96875,6.734393767,,,,
687,12.09671979,151,164.75,7.019826298,,,,
688,17.27061234,178,166.59375,3.40934005,,,,
689,13.14653644,137,163.1875,3.221375747,,,,
690,18.01979119,200,182,3.595059948,,,,
691,21.40991611,204,201.5625,5.292681112,,,,
692,16.89437099,177,210.78125,11.28577835,,,,
693,10.96297502,137,207.375,7.133524029,,,,
694,35.2989741,297,292.59375,15.35529071,,,,
695,49.89445722,607,324.71875,21.65788132,,,,
696,40.47952022,507,479.75,30.88465293,,,,
697,97.43307698,1299,427.90625,32.40859945,,,,
698,24.12425552,391,467.96875,27.4443172,,,,
699,68.96965671,825,560.1875,30.43346547,,,,
700,51.09695742,669,591.4375,32.70972089,,,,
701,125.2905258,1600,754.1875,38.8559835,,,,
702,119.9602113,1600,1038.625,42.75775985,,,,
703,122.5049476,1600,994.25,45.32357997,,,,
704,113.1159069,1600,1143.375,40.1363002,,,,
705,106.0105637,1600,1351.40625,40.02087949,,,,
706,133.7789228,1600,1533.625,48.57544167,,,,
707,38.45779576,605,1467.6875,29.37071413,,,,
708,151.6552642,1600,1295.40625,45.5395755,,,,
709,139.9052868,1600,1485.65625,31.51639452,,,,
710,140.7192859,1600,1452.4375,39.54473659,,,,
711,145.8488201,1600,1402.9375,40.95113978,,,,
712,161.6714285,1600,1515,37.34469929,,,,
713,161.025929,1600,1542.875,24.27134136,,,,
714,161.5200938,1600,1451.40625,35.05605917,,,,
715,165.4255233,1600,1522.78125,28.70517734,,,,
716,158.8936561,1600,1505.53125,29.50300514,,,,
717,134.5202454,1600,1498.71875,30.14961202,,,,
718,165.9864536,1600,1518.96875,26.83427178,,,,
719,181.836457,1600,1592.03125,12.55553949,,,,
720,166.7110242,1600,1573.625,24.84696449,,,,
721,174.3905647,1600,1556.625,24.84088362,,,,
722,179.0170749,1600,1540.78125,31.04854665,,,,
723,182.6020045,1600,1523.40625,36.03949688,,,,
724,182.9858397,1600,1596.5625,15.11198202,,,,
725,207.9901002,1600,1563.9375,23.35940267,,,,
726,210.0268807,1600,1588.5,16.44150402,,,,
727,222.195213,1600,1520,42.41509071,,,,
728,220.9505462,1600,1576.09375,19.42548431,,,,
729,217.5249612,1600,1517.53125,40.1497357,,,,
730,208.1124669,1600,1522.25,46.07428049,,,,
731,220.6707825,1600,1505.125,47.84640028,,,,
732,220.8902969,1600,1572,28.41103447,,,,
733,234.4605165,1600,1576.25,21.37692088,,,,
734,238.8779197,1600,1562,33.43849502,,,,
735,254.5706219,1600,1600,15.08873465,,,,
736,261.1201304,1600,1599.46875,13.80857043,,,,
737,267.9528555,1600,1599.53125,17.63538621,,,,
738,273.4450556,1600,1509.78125,49.60721602,,,,
739,278.7676527,1529,1593.125,19.93695911,,,,
740,283.4151061,1476,1569.34375,14.87834017,,,,
741,283.9226471,1441,1570.0625,8.749732452,,,,
742,282.9024242,1435,1538.25,5.604030044,,,,
743,278.7423009,1543,1469.375,41.48296386,,,,
744,282.5156222,1475,1418.65625,59.31364651,,,,
745,279.7490679,1455,1516.09375,32.49883835,,,,
746,284.8276419,1433,1528.9375,10.48808069,,,,
747,288.475842,1358,1461.25,48.44670843,,,,
748,284.380394,1453,1491.84375,15.85627062,,,,
749,287.297347,1390,1465.9375,25.73008258,,,,
750,287.1958509,1428,1464.21875,35.16067853,,,,
751,285.8143024,1441,1477.65625,34.73819515,,,,
752,282.7881392,1466,1480.03125,24.84003541,,,,
753,285.9961635,1442,1493.34375,5.148739797,,,,
754,283.4716664,1473,1487.40625,3.380328164,,,,
755,290.378994,1430,1488.28125,3.533051553,,,,
756,289.0690214,1421,1500.375,4.278530633,,,,
757,292.0126745,1395,1451.75,17.17542826,,,,
758,295.3928112,1377,1453.53125,3.684903636,,,,
759,294.1919243,1397,1474.03125,10.41464261,,,,
760,295.6222375,1381,1451.9375,2.885428727,,,,
761,293.9526242,1413,1443.75,2.975391589,,,,
762,294.2358399,1418,1442.96875,2.981637336,,,,
763,296.7610393,1418,1393.40625,37.99789228,,,,
764,299.0108332,1326,1481.9375,9.861833239,,,,
765,297.6912222,1327,1422.90625,4.832791153,,,,
766,298.7000374,1366,1392.21875,2.765260848,,,,
767,299.0962953,1342,1413.46875,3.999719291,,,,
768,298.0436426,1363,1416.46875,10.90268324,,,,
769,300.9390501,1300,1364.28125,28.6585663,,,,
770,300.9376593,1288,1379.875,26.03106597,,,,
771,298.2435861,1378,1425.9375,3.317070583,,,,
772,304.3086103,1285,1408.75,4.007471928,,,,
773,295.7513728,1404,1430.1875,3.763924644,,,,
774,301.5962082,1292,1409.90625,3.413951006,,,,
775,304.4043909,1271,1401.03125,5.545851468,,,,
776,299.8564578,1350,1389.4375,5.056310964,,,,
777,302.6723465,1309,1380.8125,4.328635742,,,,
778,300.4714686,1322,1364.4375,26.29882424,,,,
779,299.5125769,1378,1388.5,3.390490589,,,,
780,301.727447,1353,1400.78125,3.132605553,,,,
781,302.5751484,1309,1432.09375,4.856275102,,,,
782,303.3920424,1288,1402.46875,4.072683539,,,,
783,303.3777152,1332,1396.03125,3.06428338,,,,
784,306.3117628,1272,1412.625,6.277907574,,,,
785,304.5935614,1279,1429.0625,10.24990869,,,,
786,301.3467487,1353,1381.53125,2.846329984,,,,
787,304.9562371,1302,1375.90625,10.4176924,,,,
788,300.5327256,1323,1395.9375,5.267188547,,,,
789,304.4221554,1298,1357.9375,2.985566264,,,,
790,308.047349,1255,1360.03125,3.437468366,,,,
791,309.464766,1196,1422.15625,11.79710116,,,,
792,303.7792215,1296,1383,4.055842964,,,,
793,305.2072716,1337,1369.09375,3.14971628,,,,
794,311.3639365,1183,1363.375,3.224805964,,,,
795,306.8297038,1287,1370.28125,4.616713817,,,,
796,306.8654354,1265,1402.6875,4.614525233,,,,
797,307.9914555,1285,1364.84375,2.398448021,,,,
798,307.0527109,1250,1359.6875,4.741651612,,,,
799,307.8317878,1253,1339.25,9.385972026,,,,
800,307.0488372,1265,1321,3.098996303,,,,
801,312.0292413,1181,1325.53125,5.365799415,,,,
802,308.6916386,1290,1330.84375,3.396669226,,,,
803,312.0340705,1183,1295,37.19364272,,,,
804,310.8021388,1183,1304.03125,23.16220439,,,,
805,308.9914345,1229,1321.84375,3.710880564,,,,
806,309.8717395,1205,1291.375,18.85372218,,,,
807,311.6248972,1193,1306.4375,37.80181355,,,,
808,309.3674031,1186,1349.21875,4.825700232,,,,
809,304.7406851,1279,1322.84375,8.918027904,,,,
810,311.5311063,1151,1287.65625,3.203333617,,,,
811,308.7596202,1207,1315.71875,8.564460013,,,,
812,310.6881461,1218,1280.9375,3.343431992,,,,
813,307.1652803,1283,1299.46875,2.643321259,,,,
814,309.3627307,1221,1298.6875,3.337684763,,,,
815,311.5163343,1131,1298.34375,5.040180964,,,,
816,310.0629235,1214,1252.96875,3.008338514,,,,
817,310.9828511,1177,1291.875,3.187920061,,,,
818,307.1328208,1308,1270.03125,2.938913892,,,,
819,312.4767186,1141,1254.5,2.687370231,,,,
820,310.6094458,1179,1243.65625,2.715604209,,,,
821,311.6977943,1160,1244.84375,2.545972879,,,,
822,313.5211757,1213,1268.375,3.83216139,,,,
823,315.7476244,1181,1269.34375,3.519035102,,,,
824,310.8429994,1229,1299.5625,4.484217824,,,,
825,315.6603733,1163,1248.15625,2.951005883,,,,
826,315.7936724,1116,1267.96875,3.395704361,,,,
827,314.2831296,1145,1282.9375,11.51474836,,,,
828,311.7198415,1169,1244.46875,4.245958631,,,,
829,317.5283583,1110,1238.75,5.472403802,,,,
830,314.2071668,1137,1264.09375,3.427355541,,,,
831,313.2538068,1136,1281.96875,35.82051819,,,,
832,314.6159412,1198,1243.3125,1.824934425,,,,
833,307.5832952,1288,1293.84375,18.09162189,,,,
834,312.554666,1176,1288.0625,3.328784024,,,,
835,305.8156165,1345,1308.5625,21.40157531,,,,
836,311.6244058,1173,1271.15625,3.33286754,,,,
837,313.9280227,1150,1268.3125,3.449782293,,,,
838,313.0735587,1170,1256.40625,2.996174378,,,,
839,309.5951625,1241,1286.4375,3.328850044,,,,
840,311.8942188,1201,1284.71875,2.359976724,,,,
841,311.0623998,1233,1283.53125,3.377016773,,,,
842,313.2639937,1153,1257.59375,3.463325463,,,,
843,313.9290785,1177,1302.875,3.132310806,,,,
844,312.8220387,1173,1280.3125,2.677780487,,,,
845,312.2129498,1201,1269.21875,3.199783219,,,,
846,312.6230889,1233,1268.6875,3.217233704,,,,
847,315.8277995,1135,1264.0625,2.91075925,,,,
848,314.7094086,1116,1268.9375,10.27796219,,,,
849,315.5789535,1132,1255.9375,2.801444535,,,,
850,313.4518394,1163,1259.03125,3.162105356,,,,
851,312.8084055,1158,1261,2.705280294,,,,
852,314.9050178,1121,1237.125,7.090374409,,,,
853,316.3935586,1134,1253.5625,2.900247599,,,,
854,317.3023033,1096,1259.1875,45.34593946,,,,
855,317.8733615,1119,1227.90625,3.280621264,,,,
856,316.9748382,1114,1241.59375,2.374197999,,,,
857,316.0714247,1114,1243.65625,2.888075743,,,,
858,317.0320806,1152,1250.4375,3.175755545,,,,
859,317.0637618,1108,1272.78125,3.442942589,,,,
860,316.6443724,1128,1227.40625,2.770433449,,,,
861,314.1741694,1111,1259.625,46.30321922,,,,
862,314.0469954,1170,1241.96875,2.957175277,,,,
863,316.0106726,1135,1241.15625,3.980271355,,,,
864,313.3242498,1143,1233.59375,5.233250557,,,,
865,313.7579123,1157,1197.25,2.724701129,,,,
866,318.0281996,1087,1203.28125,2.623827577,,,,
867,316.6969728,1116,1264.375,3.298713984,,,,
868,314.1431283,1104,1242.46875,56.79783373,,,,
869,314.8425941,1126,1234,15.49472938,,,,
870,312.7970771,1139,1204.5625,3.022067061,,,,
871,315.6784393,1091,1228.125,3.755227441,,,,
872,315.5732363,1106,1206.5,2.869193412,,,,
873,315.6917818,1162,1190.1875,2.589067431,,,,
874,315.5473478,1090,1203.28125,2.73282852,,,,
875,316.3097828,1075,1183.15625,3.274704872,,,,
876,315.6267291,1134,1207.34375,63.86408545,,,,
877,316.2478016,1062,1199.3125,3.636220968,,,,
878,315.3451342,1090,1197.96875,2.864165826,,,,
879,316.6883294,1109,1178.96875,3.002532645,,,,
880,318.6381169,1078,1215.71875,3.168409205,,,,
881,316.9687972,1153,1225.3125,2.995879144,,,,
882,317.91095,1063,1238.4375,13.54288716,,,,
883,318.1424265,1086,1192.71875,2.299750548,,,,
884,316.7039709,1037,1220.25,4.65494749,,,,
885,318.0327944,1065,1182.125,3.634528147,,,,
886,315.4097859,1054,1180.5,2.350194702,,,,
887,312.742696,1137,1165.46875,28.60274341,,,,
888,319.8348188,1076,1195.59375,3.880194986,,,,
889,318.2810927,1096,1213.65625,5.680789566,,,,
890,319.1665046,1043,1203.25,2.68796038,,,,
891,317.6917717,1053,1208,3.321623296,,,,
892,315.9485504,1145,1194.6875,2.955954521,,,,
893,314.5107755,1144,1217.03125,15.19378936,,,,
894,315.9559099,1134,1176.96875,44.67513707,,,,
895,318.4738228,1042,1221,3.43362278,,,,
896,316.5442469,1069,1177.90625,2.387994478,,,,
897,316.4928629,1079,1223.375,3.452748806,,,,
898,314.6438755,1086,1169.28125,7.186504429,,,,
899,317.3994767,1079,1148.53125,3.531175041,,,,
900,319.6111762,1058,1166.9375,2.61928827,,,,
901,317.1301241,1061,1156.28125,2.521383922,,,,
902,315.2967779,1115,1197.71875,3.222302584,,,,
903,318.3102995,1058,1179.59375,2.888360254,,,,
904,316.1944192,1072,1196.28125,2.684973614,,,,
905,317.5145319,1077,1162.78125,3.269111636,,,,
906,316.7002585,1092,1164.03125,3.18730951,,,,
907,315.8220711,1127,1144.03125,2.499317179,,,,
908,316.4992996,1102,1180.75,3.129205788,,,,
909,316.9140086,1069,1195.71875,23.72127453,,,,
910,318.8495719,1084,1166.625,2.280567192,,,,
911,318.4685915,1115,1190.125,3.434467693,,,,
912,317.0471942,1095,1161.84375,2.259385851,,,,
913,317.9601808,1056,1199.15625,2.965249151,,,,
914,317.3640741,1098,1176.15625,2.863749958,,,,
915,319.5020921,1111,1181.875,3.240912368,,,,
916,320.2415614,1097,1192.8125,3.03327128,,,,
917,319.4760387,1067,1210,2.886094151,,,,
918,317.1308408,1135,1189.0625,2.818817426,,,,
919,318.1019605,1104,1203.125,2.93439068,,,,
920,318.3242964,1070,1200.71875,2.043843893,,,,
921,316.5045652,1107,1237.125,4.111579333,,,,
922,318.961071,1052,1179.28125,2.794405585,,,,
923,321.4679977,1072,1167.96875,3.194033531,,,,
924,319.8237826,1071,1203.625,45.1728794,,,,
925,319.1902104,1085,1214.3125,3.665794735,,,,
926,317.7911211,1161,1188.65625,3.292560259,,,,
927,316.6277509,1178,1239.1875,3.97500569,,,,
928,320.3495787,1113,1226.78125,3.045992304,,,,
929,316.7332859,1188,1211.875,2.776757308,,,,
930,319.8173559,1084,1207.6875,2.743548428,,,,
931,322.6101217,1073,1227.65625,2.69288045,,,,
932,321.4094036,1075,1215.90625,3.078761088,,,,
933,321.0441317,1063,1214.65625,2.584778927,,,,
934,319.4471428,1109,1234.625,63.33940155,,,,
935,319.6294934,1057,1203.1875,3.115661714,,,,
936,318.3807219,1087,1177.6875,2.400051176,,,,
937,318.5671326,1112,1215.96875,43.08637028,,,,
938,318.0128421,1072,1150.25,59.70044709,,,,
939,316.2804444,1171,1191.84375,3.744976479,,,,
940,320.9262934,1040,1199.71875,3.775843876,,,,
941,318.5261098,1149,1208.21875,2.49479025,,,,
942,321.0800517,1120,1214.59375,78.54263765,,,,
943,319.0976713,1110,1231,25.41135526,,,,
944,315.4477765,1189,1214.53125,59.6521947,,,,
945,322.0107668,1069,1183.65625,58.41174833,,,,
946,321.92645,1088,1211.4375,3.176648016,,,,
947,323.6807434,1056,1187.65625,2.036588349,,,,
948,322.3024604,1101,1250.0625,44.58798696,,,,
949,321.8836519,1107,1259.28125,44.89832193,,,,
950,319.7254505,1087,1216.84375,3.981166781,,,,
951,320.2315356,1062,1221.40625,101.0567497,,,,
952,319.0990852,1130,1208.4375,2.844139145,,,,
953,315.1961581,1131,1195.6875,65.86312918,,,,
954,318.3132605,1076,1169.53125,3.100990015,,,,
955,318.8729203,1081,1128.625,45.95452501,,,,
956,318.7391903,1106,1196.28125,3.474994132,,,,
957,318.5792426,1086,1211.15625,48.32546097,,,,
958,321.1573509,1046,1185.9375,2.81225996,,,,
959,317.9956217,1064,1185.53125,19.3810253,,,,
960,317.9232197,1156,1202.5,57.62924406,,,,
961,319.2307337,1118,1207.28125,3.586911489,,,,
962,319.5502885,1102,1174.78125,59.2746609,,,,
963,320.2862908,1057,1219.21875,3.043805029,,,,
964,318.9853336,1097,1248.1875,58.90614525,,,,
965,318.1395061,1160,1227.34375,3.281448346,,,,
966,321.7937275,986,1190.875,36.9079315,,,,
967,319.0566403,1051,1160.59375,2.389099858,,,,
968,320.7798791,1026,1165.78125,61.94132315,,,,
969,317.7067204,1105,1144.40625,2.831847713,,,,
970,322.9871948,965,1149,2.183100693,,,,
971,320.2472824,1046,1008.6875,108.4083073,,,,
972,317.9924518,1139,1185.125,20.93708785,,,,
973,316.0864711,1167,1206.6875,42.1627364,,,,
974,315.061679,1187,1211.84375,58.91597009,,,,
975,317.835387,1174,1204.28125,59.28880183,,,,
976,318.6438516,1047,1204.75,3.515649098,,,,
977,319.5116408,1061,1159.6875,3.309776967,,,,
978,322.18967,1017,1139.125,2.473636493,,,,
979,320.6973573,1023,1135.03125,2.638980919,,,,
980,320.0499161,1070,1125.5,17.75507599,,,,
981,319.6083783,1050,1136.90625,52.25272609,,,,
982,319.9441368,1053,1165.5,64.29917216,,,,
983,321.7616275,1053,1167.8125,40.079436,,,,
984,319.0712745,1057,1200.875,3.919959922,,,,
985,319.3926046,1053,1142.21875,2.584173525,,,,
986,320.1012575,1034,1126.34375,2.43932878,,,,
987,321.2418868,1022,1093.15625,80.91863085,,,,
988,317.7956752,1086,1133.59375,2.428106699,,,,
989,318.0899135,1037,1104.3125,59.36656018,,,,
990,319.7081454,1022,1125.84375,2.554638547,,,,
991,322.59569,1036,1130.3125,2.112673334,,,,
992,322.9677216,1036,1157.625,2.533784017,,,,
993,321.0421838,1010,1153.03125,2.954803629,,,,
994,319.6309483,1049,1181.75,60.79095113,,,,
995,321.9584677,1021,1195.46875,2.960875333,,,,
996,322.4642528,1053,1177.21875,48.40012918,,,,
997,321.714117,1103,1226.375,65.07008036,,,,
998,319.0551939,1137,1236.625,72.53212515,,,,
999,323.2561562,1042,1284.34375,9.322415842,,,,
1000,322.2116112,1051,1191.09375,3.759472963,,,,
1001,319.574251,1052,1204.75,10.93023106,,,,
1002,321.586894,1047,1165.46875,62.62901848,,,,
1003,320.6383724,1081,1161.40625,2.360644799,,,,
1004,319.404679,1070,1199.875,4.663391442,,,,
1005,319.7051926,1104,1162.65625,2.839382453,,,,
1006,319.7640678,1107,1207.03125,3.369929895,,,,
1007,321.9540797,1051,1175.34375,4.424825751,,,,
1008,320.8140728,1050,1180.75,1.867563907,,,,
1009,318.5083032,1087,1205.4375,10.07766545,,,,
1010,320.8184562,1035,1136.15625,2.478762339,,,,
1011,318.8142166,1047,1160.03125,59.13223129,,,,
1012,319.2538238,1054,1136.78125,2.564738953,,,,
1013,318.9259463,1119,1111.71875,58.20845675,,,,
1014,318.9689332,1071,1193.09375,3.578201822,,,,
1015,319.8300355,1041,1178.21875,3.313787825,,,,
1016,322.0847495,1073,1149.03125,2.480989797,,,,
1017,321.8480296,1065,1166.75,4.015297567,,,,
1018,320.8470719,1062,1182.78125,8.077751135,,,,
1019,320.5095715,1072,1179.75,2.526524906,,,,
1020,319.8835051,1074,1188.5625,59.92106876,,,,
1021,320.3261116,1067,1211,2.648197393,,,,
1022,323.0637917,1054,1183.5,2.734279179,,,,
1023,321.5714443,1053,1163.40625,2.580966003,,,,
1024,320.5284754,1068,1152.65625,57.42922404,,,,
1025,322.4603647,1032,1187.25,3.10416408,,,,
1026,323.0209932,1043,1162.5,2.053047932,,,,
1027,322.9303466,1065,1168.625,2.246772682,,,,
1028,321.9985083,1090,1215.75,3.436319544,,,,
1029,322.2873917,1056,1086.09375,111.1667902,,,,
1030,320.3386966,1058,1238.59375,31.17959677,,,,
1031,321.1934891,1009,1179.4375,3.030691727,,,,
1032,321.4719441,1102,1139.65625,40.98310723,,,,
1033,319.5990008,1060,1143.84375,54.61093794,,,,
1034,322.5713066,1029,1185.90625,8.996874486,,,,
1035,318.0972882,1054,1165.1875,47.89887499,,,,
1036,321.6512292,1071,1154.6875,2.559487079,,,,
1037,322.4511591,1016,1161.75,2.560210949,,,,
1038,319.7511849,1097,1123.03125,54.20388349,,,,
1039,323.0832489,1006,1210.71875,54.28969699,,,,
1040,316.2934093,1145,1162.75,3.304969989,,,,
1041,317.7790339,1065,1155.5,50.60943462,,,,
1042,321.4896991,1037,1115.40625,2.937520059,,,,
1043,321.3515519,1001,1155.5,62.92161032,,,,
1044,319.1508095,1066,1121.125,2.682814884,,,,
1045,319.446458,1022,1070.71875,77.19902036,,,,
1046,319.6136701,1024,1147.21875,48.369353,,,,
1047,320.2029801,1023,1130.15625,2.459254287,,,,
1048,322.7807148,1033,1158.40625,41.18858381,,,,
1049,319.0254317,1069,1070.375,74.61390474,,,,
1050,321.2455735,1067,1130.90625,2.888350727,,,,
1051,321.2538067,1084,1165.28125,2.831981688,,,,
1052,319.7006259,1047,1139.125,2.219846493,,,,
1053,320.4831388,1058,1145.03125,2.657446682,,,,
1054,322.8298981,1038,1135.15625,1.932306154,,,,
1055,320.6679741,1049,1122.125,84.66438216,,,,
1056,319.0543147,1052,1131.8125,21.62123971,,,,
1057,318.8068629,1051,1119.90625,55.44077953,,,,
1058,319.914673,1072,1144.9375,2.469745288,,,,
1059,318.6640129,1047,1103.34375,59.10836775,,,,
1060,318.5080328,1041,1158.40625,77.08902933,,,,
1061,319.1634172,1029,1132.21875,3.210919292,,,,
1062,322.4269463,1025,1120.875,2.369475634,,,,
1063,319.7598161,1076,1124.9375,1.933119109,,,,
1064,320.6088083,1057,1123,2.354879938,,,,
1065,319.9269613,1060,1168.5625,20.61206779,,,,
1066,319.6671369,1112,1104.375,59.42644918,,,,
1067,322.9986768,1058,1138.375,2.149063827,,,,
1068,318.8898964,1098,1162.90625,59.40454746,,,,
1069,321.8613014,1046,1178.78125,3.144001893,,,,
1070,321.484104,1033,1151.75,2.373037117,,,,
1071,320.2946402,1054,1149.0625,2.719822638,,,,
1072,321.3082657,1049,1152.25,2.623978266,,,,
1073,321.0846076,1022,1166.46875,39.77589873,,,,
1074,320.472746,1054,1134.28125,2.409069653,,,,
1075,319.8586717,1030,1102,59.6155912,,,,
1076,320.5752847,1047,1119.3125,1.764308637,,,,
1077,318.6927808,1079,1074.53125,70.82479024,,,,
1078,320.5254743,1053,1154.3125,2.420738059,,,,
1079,322.1360517,1071,1144.9375,54.84318522,,,,
1080,318.756395,1085,1150.125,2.152779806,,,,
1081,321.3276176,1054,1189.625,57.96515278,,,,
1082,321.0197036,1120,1147.96875,57.33849579,,,,
1083,322.1912533,1038,1194.21875,3.156010851,,,,
1084,322.2087016,1026,1185.53125,3.863885945,,,,
1085,323.4920442,1033,1166.46875,2.721789469,,,,
1086,322.0224741,1047,1211.40625,3.433720411,,,,
1087,319.7727729,1072,1105,76.41347611,,,,
1088,316.8784941,1118,1110.46875,59.58547178,,,,
1089,319.2452192,1067,1145.78125,60.34014935,,,,
1090,319.1197485,1109,1170.8125,2.676305116,,,,
1091,314.4126395,1192,1203.84375,21.35615549,,,,
1092,320.114613,1086,1193.6875,3.319501069,,,,
1093,321.6827535,1077,1202.28125,3.056697165,,,,
1094,319.5669481,1080,1193.65625,2.46807691,,,,
